year,month,precinct,offense_category,0
2021,September,07,DISORDERLY CONDUCT,1
2021,September,07,EXTORTION,1
2021,September,07,FAMILY OFFENSE,2
2021,September,07,FORGERY,1
2021,September,07,FRAUD,26
2021,September,07,HOMICIDE,1
2021,September,07,KIDNAPPING,1
2021,September,07,LARCENY,104
2021,September,07,MISCELLANEOUS,1
2021,September,07,OBSTRUCTING JUDICIARY,2
2021,September,07,OBSTRUCTING THE POLICE,9
2021,September,07,ROBBERY,16
2021,September,07,RUNAWAY,3
2021,September,07,SEX OFFENSES,3
2021,September,07,SEXUAL ASSAULT,4
2021,September,07,STOLEN PROPERTY,14
2021,September,07,STOLEN VEHICLE,48
2021,September,07,WEAPONS OFFENSES,15
2021,September,08,AGGRAVATED ASSAULT,108
2021,September,08,ARSON,8
2021,September,08,ASSAULT,144
2021,September,08,BURGLARY,62
2021,September,08,DAMAGE TO PROPERTY,114
2021,September,08,DANGEROUS DRUGS,9
2021,September,08,DISORDERLY CONDUCT,2
2021,September,08,FAMILY OFFENSE,3
2021,September,08,FORGERY,2
2021,September,08,FRAUD,55
2021,September,08,HOMICIDE,1
2021,September,08,KIDNAPPING,1
2021,September,08,LARCENY,106
2021,September,08,MISCELLANEOUS,4
2021,September,08,OBSTRUCTING JUDICIARY,7
2021,September,08,OBSTRUCTING THE POLICE,23
2021,September,08,OTHER,1
2021,September,08,OUIL,6
2021,September,08,ROBBERY,16
2021,September,08,RUNAWAY,4
2021,September,08,SEX OFFENSES,15
2021,September,08,SEXUAL ASSAULT,5
2021,September,08,STOLEN PROPERTY,24
2021,September,08,STOLEN VEHICLE,94
2021,September,08,WEAPONS OFFENSES,56
2021,September,09,AGGRAVATED ASSAULT,118
2021,September,09,ARSON,5
2021,September,09,ASSAULT,155
2021,September,09,BURGLARY,67
2021,September,09,DAMAGE TO PROPERTY,102
2021,September,09,DANGEROUS DRUGS,23
2021,September,09,FAMILY OFFENSE,2
2021,September,09,FRAUD,50
2021,September,09,HOMICIDE,7
2021,September,09,KIDNAPPING,3
2021,September,09,LARCENY,92
2021,September,09,OBSTRUCTING JUDICIARY,16
2021,September,09,OBSTRUCTING THE POLICE,26
2021,September,09,OTHER,1
2021,September,09,OUIL,4
2021,September,09,ROBBERY,20
2021,September,09,SEX OFFENSES,9
2021,September,09,SEXUAL ASSAULT,7
2021,September,09,STOLEN PROPERTY,37
2021,September,09,STOLEN VEHICLE,84
2021,September,09,WEAPONS OFFENSES,61
2021,September,10,AGGRAVATED ASSAULT,67
2021,September,10,ARSON,2
2021,September,10,ASSAULT,95
2021,September,10,BURGLARY,48
2021,September,10,DAMAGE TO PROPERTY,67
2021,September,10,DANGEROUS DRUGS,4
2021,September,10,FAMILY OFFENSE,3
2021,September,10,FRAUD,29
2021,September,10,HOMICIDE,3
2021,September,10,KIDNAPPING,2
2021,September,10,LARCENY,79
2021,September,10,LIQUOR,1
2021,September,10,OBSTRUCTING JUDICIARY,6
2021,September,10,OBSTRUCTING THE POLICE,8
2021,September,10,OUIL,6
2021,September,10,ROBBERY,12
2021,September,10,RUNAWAY,2
2021,September,10,SEX OFFENSES,3
2021,September,10,SEXUAL ASSAULT,7
2021,September,10,STOLEN PROPERTY,17
2021,September,10,STOLEN VEHICLE,35
2021,September,10,WEAPONS OFFENSES,26
2021,September,11,AGGRAVATED ASSAULT,82
2021,September,11,ARSON,3
2021,September,11,ASSAULT,107
2021,September,11,BURGLARY,29
2021,September,11,DAMAGE TO PROPERTY,68
2021,September,11,DANGEROUS DRUGS,9
2021,September,11,DISORDERLY CONDUCT,1
2021,September,11,FORGERY,1
2021,September,11,FRAUD,36
2021,September,11,HOMICIDE,5
2021,September,11,KIDNAPPING,3
2021,September,11,LARCENY,53
2021,September,11,MISCELLANEOUS,1
2021,September,11,OBSTRUCTING JUDICIARY,7
2021,September,11,OBSTRUCTING THE POLICE,9
2021,September,11,OTHER,2
2021,September,11,OUIL,2
2021,September,11,ROBBERY,12
2021,September,11,RUNAWAY,2
2021,September,11,SEX OFFENSES,6
2021,September,11,SEXUAL ASSAULT,2
2021,September,11,STOLEN PROPERTY,13
2021,September,11,STOLEN VEHICLE,40
2021,September,11,WEAPONS OFFENSES,29
2021,September,12,AGGRAVATED ASSAULT,89
2021,September,12,ARSON,3
2021,September,12,ASSAULT,124
2021,September,12,BURGLARY,44
2021,September,12,DAMAGE TO PROPERTY,99
2021,September,12,DANGEROUS DRUGS,8
2021,September,12,EXTORTION,1
2021,September,12,FAMILY OFFENSE,2
2021,September,12,FORGERY,1
2021,September,12,FRAUD,76
2021,September,12,HOMICIDE,1
2021,September,12,LARCENY,109
2021,September,12,LIQUOR,6
2021,September,12,MISCELLANEOUS,1
2021,September,12,OBSTRUCTING JUDICIARY,5
2021,September,12,OBSTRUCTING THE POLICE,12
2021,September,12,OTHER,1
2021,September,12,OUIL,2
2021,September,12,ROBBERY,15
2021,September,12,RUNAWAY,6
2021,September,12,SEX OFFENSES,3
2021,September,12,SEXUAL ASSAULT,3
2021,September,12,STOLEN PROPERTY,21
2021,September,12,STOLEN VEHICLE,74
2021,September,12,WEAPONS OFFENSES,33
2022,April,0,OBSTRUCTING THE POLICE,1
2022,April,0,SEXUAL ASSAULT,1
2022,April,0,STOLEN PROPERTY,1
2022,April,02,AGGRAVATED ASSAULT,72
2022,April,02,ARSON,3
2022,April,02,ASSAULT,102
2022,April,02,BURGLARY,40
2022,April,02,DAMAGE TO PROPERTY,90
2022,April,02,DANGEROUS DRUGS,3
2022,April,02,DISORDERLY CONDUCT,1
2022,April,02,EXTORTION,1
2022,April,02,FAMILY OFFENSE,2
2022,April,02,FRAUD,33
2022,April,02,HOMICIDE,3
2022,April,02,KIDNAPPING,1
2022,April,02,LARCENY,78
2022,April,02,OBSTRUCTING JUDICIARY,5
2022,April,02,OBSTRUCTING THE POLICE,7
2022,April,02,OTHER,6
2022,April,02,ROBBERY,10
2022,April,02,RUNAWAY,7
2022,April,02,SEX OFFENSES,5
2022,April,02,SEXUAL ASSAULT,3
2022,April,02,STOLEN PROPERTY,19
2022,April,02,STOLEN VEHICLE,46
2022,April,02,WEAPONS OFFENSES,14
2022,April,03,AGGRAVATED ASSAULT,34
2022,April,03,ASSAULT,113
2022,April,03,BURGLARY,18
2022,April,03,DAMAGE TO PROPERTY,70
2022,April,03,DANGEROUS DRUGS,3
2022,April,03,FAMILY OFFENSE,2
2022,April,03,FORGERY,2
2022,April,03,FRAUD,44
2022,April,03,HOMICIDE,2
2022,April,03,LARCENY,138
2022,April,03,MISCELLANEOUS,1
2022,April,03,OBSTRUCTING JUDICIARY,5
2022,April,03,OBSTRUCTING THE POLICE,6
2022,April,03,OTHER,4
2022,April,03,OUIL,4
2022,April,03,ROBBERY,8
2022,April,03,SEX OFFENSES,7
2022,April,03,SEXUAL ASSAULT,4
2022,April,03,STOLEN PROPERTY,7
2022,April,03,STOLEN VEHICLE,60
2022,April,03,WEAPONS OFFENSES,15
2022,April,04,AGGRAVATED ASSAULT,39
2022,April,04,ARSON,4
2022,April,04,ASSAULT,71
2022,April,04,BURGLARY,24
2022,April,04,DAMAGE TO PROPERTY,63
2022,April,04,DANGEROUS DRUGS,7
2022,April,04,EXTORTION,1
2022,April,04,FAMILY OFFENSE,1
2022,April,04,FRAUD,33
2022,April,04,KIDNAPPING,2
2022,April,04,LARCENY,55
2022,April,04,MISCELLANEOUS,2
2022,April,04,OBSTRUCTING JUDICIARY,8
2022,April,04,OBSTRUCTING THE POLICE,9
2022,April,04,OTHER,1
2022,April,04,ROBBERY,9
2022,April,04,SEX OFFENSES,3
2022,April,04,SEXUAL ASSAULT,2
2022,April,04,STOLEN PROPERTY,11
2022,April,04,STOLEN VEHICLE,31
2022,April,04,WEAPONS OFFENSES,20
2022,April,05,AGGRAVATED ASSAULT,30
2022,April,05,ARSON,4
2022,April,05,ASSAULT,96
2022,April,05,BURGLARY,34
2022,April,05,DAMAGE TO PROPERTY,45
2022,April,05,DANGEROUS DRUGS,1
2022,April,05,DISORDERLY CONDUCT,1
2022,April,05,FAMILY OFFENSE,1
2022,April,05,FRAUD,28
2022,April,05,HOMICIDE,1
2022,April,05,KIDNAPPING,1
2022,April,05,LARCENY,50
2022,April,05,OBSTRUCTING JUDICIARY,5
2022,April,05,OBSTRUCTING THE POLICE,5
2022,April,05,ROBBERY,5
2022,April,05,RUNAWAY,13
2022,April,05,SEX OFFENSES,2
2022,April,05,SEXUAL ASSAULT,1
2022,April,05,STOLEN PROPERTY,5
2022,April,05,STOLEN VEHICLE,37
2022,April,05,WEAPONS OFFENSES,10
2022,April,06,AGGRAVATED ASSAULT,89
2022,April,06,ARSON,1
2022,April,06,ASSAULT,146
2022,April,06,BURGLARY,51
2022,April,06,DAMAGE TO PROPERTY,105
2022,April,06,DANGEROUS DRUGS,16
2022,April,06,DISORDERLY CONDUCT,1
2022,April,06,EXTORTION,1
2022,April,06,FAMILY OFFENSE,3
2022,April,06,FORGERY,4
2022,April,06,FRAUD,48
2022,April,06,HOMICIDE,2
2022,April,06,KIDNAPPING,2
2022,April,06,LARCENY,56
2022,April,06,OBSTRUCTING JUDICIARY,9
2022,April,06,OBSTRUCTING THE POLICE,10
2022,April,06,OTHER,2
2022,April,06,ROBBERY,12
2022,April,06,RUNAWAY,12
2022,April,06,SEX OFFENSES,2
2022,April,06,SEXUAL ASSAULT,12
2022,April,06,STOLEN PROPERTY,22
2022,April,06,STOLEN VEHICLE,47
2022,April,06,WEAPONS OFFENSES,30
2022,April,07,AGGRAVATED ASSAULT,23
2022,April,07,ARSON,2
2022,April,07,ASSAULT,67
2022,April,07,BURGLARY,21
2022,April,07,DAMAGE TO PROPERTY,46
2022,April,07,DANGEROUS DRUGS,4
2022,April,07,FAMILY OFFENSE,2
2022,April,07,FORGERY,2
2022,April,07,FRAUD,19
2022,April,07,LARCENY,82
2022,April,07,OBSTRUCTING JUDICIARY,3
2022,April,07,OBSTRUCTING THE POLICE,5
2022,April,07,OTHER,3
2022,April,07,OUIL,2
2022,April,07,ROBBERY,5
2022,April,07,RUNAWAY,1
2022,April,07,SEX OFFENSES,2
2022,April,07,SEXUAL ASSAULT,2
2022,April,07,STOLEN PROPERTY,9
2022,April,07,STOLEN VEHICLE,38
2022,April,07,WEAPONS OFFENSES,20
2022,April,08,AGGRAVATED ASSAULT,92
2022,April,08,ARSON,5
2022,April,08,ASSAULT,139
2022,April,08,BURGLARY,47
2022,April,08,DAMAGE TO PROPERTY,117
2022,April,08,DANGEROUS DRUGS,4
2022,April,08,DISORDERLY CONDUCT,2
2022,April,08,EXTORTION,1
2022,April,08,FAMILY OFFENSE,2
2022,April,08,FORGERY,9
2022,April,08,FRAUD,39
2022,April,08,HOMICIDE,2
2022,April,08,KIDNAPPING,3
2022,April,08,LARCENY,103
2022,April,08,OBSTRUCTING JUDICIARY,12
2022,April,08,OBSTRUCTING THE POLICE,19
2022,April,08,OUIL,6
2022,April,08,ROBBERY,14
2022,April,08,RUNAWAY,4
2022,April,08,SEX OFFENSES,3
2022,April,08,SEXUAL ASSAULT,6
2022,April,08,STOLEN PROPERTY,18
2022,April,08,STOLEN VEHICLE,61
2022,April,08,WEAPONS OFFENSES,58
2022,April,09,AGGRAVATED ASSAULT,99
2022,April,09,ARSON,2
2022,April,09,ASSAULT,170
2022,April,09,BURGLARY,55
2022,April,09,DAMAGE TO PROPERTY,121
2022,April,09,DANGEROUS DRUGS,17
2022,April,09,FAMILY OFFENSE,2
2022,April,09,FORGERY,1
2022,April,09,FRAUD,44
2022,April,09,HOMICIDE,2
2022,April,09,KIDNAPPING,2
2022,April,09,LARCENY,83
2022,April,09,MISCELLANEOUS,1
2022,April,09,OBSTRUCTING JUDICIARY,8
2022,April,09,OBSTRUCTING THE POLICE,12
2022,April,09,OTHER,3
2022,April,09,OUIL,2
2022,April,09,ROBBERY,15
2022,April,09,RUNAWAY,5
2022,April,09,SEX OFFENSES,5
2022,April,09,SEXUAL ASSAULT,5
2022,April,09,STOLEN PROPERTY,19
2022,April,09,STOLEN VEHICLE,73
2022,April,09,WEAPONS OFFENSES,39
2022,April,10,AGGRAVATED ASSAULT,51
2022,April,10,ARSON,2
2022,April,10,ASSAULT,100
2022,April,10,BURGLARY,39
2022,April,10,DAMAGE TO PROPERTY,66
2022,April,10,DANGEROUS DRUGS,8
2022,April,10,FAMILY OFFENSE,4
2022,April,10,FORGERY,1
2022,April,10,FRAUD,50
2022,April,10,HOMICIDE,3
2022,April,10,KIDNAPPING,1
2022,April,10,LARCENY,65
2022,April,10,OBSTRUCTING JUDICIARY,4
2022,April,10,OBSTRUCTING THE POLICE,5
2022,April,10,ROBBERY,6
2022,April,10,RUNAWAY,1
2022,April,10,SEX OFFENSES,2
2022,April,10,SEXUAL ASSAULT,3
2022,April,10,STOLEN PROPERTY,18
2022,April,10,STOLEN VEHICLE,45
2022,April,10,WEAPONS OFFENSES,16
2022,April,11,AGGRAVATED ASSAULT,49
2022,April,11,ARSON,3
2022,April,11,ASSAULT,120
2022,April,11,BURGLARY,48
2022,April,11,DAMAGE TO PROPERTY,59
2022,April,11,DANGEROUS DRUGS,22
2022,April,11,DISORDERLY CONDUCT,1
2022,April,11,FRAUD,58
2022,April,11,HOMICIDE,1
2022,April,11,KIDNAPPING,2
2022,April,11,LARCENY,83
2022,April,11,OBSTRUCTING JUDICIARY,13
2022,April,11,OBSTRUCTING THE POLICE,14
2022,April,11,OTHER,2
2022,April,11,OUIL,2
2022,April,11,ROBBERY,8
2022,April,11,SEX OFFENSES,2
2022,April,11,STOLEN PROPERTY,19
2022,April,11,STOLEN VEHICLE,43
2022,April,11,WEAPONS OFFENSES,13
2022,April,12,AGGRAVATED ASSAULT,72
2022,April,12,ARSON,2
2022,April,12,ASSAULT,140
2022,April,12,BURGLARY,45
2022,April,12,DAMAGE TO PROPERTY,92
2022,April,12,DANGEROUS DRUGS,8
2022,April,12,FAMILY OFFENSE,3
2022,April,12,FORGERY,1
2022,April,12,FRAUD,75
2022,April,12,HOMICIDE,3
2022,April,12,KIDNAPPING,2
2022,April,12,LARCENY,112
2022,April,12,MISCELLANEOUS,1
2022,April,12,OBSTRUCTING JUDICIARY,11
2022,April,12,OBSTRUCTING THE POLICE,9
2022,April,12,OTHER,6
2022,April,12,OUIL,2
2022,April,12,ROBBERY,19
2022,April,12,RUNAWAY,3
2022,April,12,SEX OFFENSES,27
2022,April,12,SEXUAL ASSAULT,4
2022,April,12,STOLEN PROPERTY,12
2022,April,12,STOLEN VEHICLE,63
2022,April,12,WEAPONS OFFENSES,31
2022,August,02,AGGRAVATED ASSAULT,76
2022,August,02,ARSON,5
2022,August,02,ASSAULT,143
2022,August,02,BURGLARY,54
2022,August,02,DAMAGE TO PROPERTY,126
2022,August,02,DISORDERLY CONDUCT,2
2022,August,02,FAMILY OFFENSE,7
2022,August,02,FORGERY,1
2022,August,02,FRAUD,38
2022,August,02,HOMICIDE,2
2022,August,02,LARCENY,75
2022,August,02,OBSTRUCTING JUDICIARY,3
2022,August,02,OBSTRUCTING THE POLICE,4
2022,August,02,OUIL,4
2022,August,02,ROBBERY,8
2022,August,02,RUNAWAY,4
2022,August,02,SEXUAL ASSAULT,8
2022,August,02,STOLEN PROPERTY,31
2022,August,02,STOLEN VEHICLE,94
2022,August,02,WEAPONS OFFENSES,29
2022,August,03,AGGRAVATED ASSAULT,34
2022,August,03,ARSON,4
2022,August,03,ASSAULT,112
2022,August,03,BURGLARY,31
2022,August,03,DAMAGE TO PROPERTY,109
2022,August,03,DANGEROUS DRUGS,7
2022,August,03,DISORDERLY CONDUCT,14
2022,August,03,FAMILY OFFENSE,4
2022,August,03,FORGERY,1
2022,August,03,FRAUD,65
2022,August,03,LARCENY,218
2022,August,03,MISCELLANEOUS,1
2022,August,03,OBSTRUCTING JUDICIARY,15
2022,August,03,OBSTRUCTING THE POLICE,18
2022,August,03,OTHER,2
2022,August,03,OUIL,4
2022,August,03,ROBBERY,14
2022,August,03,SEX OFFENSES,5
2022,August,03,SEXUAL ASSAULT,4
2022,August,03,STOLEN PROPERTY,8
2022,August,03,STOLEN VEHICLE,116
2022,August,03,WEAPONS OFFENSES,29
2022,August,04,AGGRAVATED ASSAULT,44
2022,August,04,ARSON,2
2022,August,04,ASSAULT,79
2022,August,04,BURGLARY,28
2022,August,04,DAMAGE TO PROPERTY,54
2022,August,04,DANGEROUS DRUGS,7
2022,August,04,FAMILY OFFENSE,5
2022,August,04,FORGERY,1
2022,August,04,FRAUD,29
2022,August,04,HOMICIDE,1
2022,August,04,KIDNAPPING,2
2022,August,04,LARCENY,58
2022,August,04,OBSTRUCTING JUDICIARY,6
2022,August,04,OBSTRUCTING THE POLICE,9
2022,August,04,OTHER,1
2022,August,04,OUIL,2
2022,August,04,ROBBERY,9
2022,August,04,RUNAWAY,1
2022,August,04,SEX OFFENSES,1
2022,August,04,SEXUAL ASSAULT,6
2022,August,04,STOLEN PROPERTY,16
2022,August,04,STOLEN VEHICLE,36
2022,August,04,WEAPONS OFFENSES,20
2022,August,05,AGGRAVATED ASSAULT,51
2022,August,05,ARSON,5
2022,August,05,ASSAULT,99
2022,August,05,BURGLARY,42
2022,August,05,DAMAGE TO PROPERTY,87
2022,August,05,DANGEROUS DRUGS,3
2022,August,05,FAMILY OFFENSE,4
2022,August,05,FORGERY,1
2022,August,05,FRAUD,39
2022,August,05,HOMICIDE,3
2022,August,05,LARCENY,66
2022,August,05,OBSTRUCTING JUDICIARY,4
2022,August,05,OBSTRUCTING THE POLICE,10
2022,August,05,OTHER,1
2022,August,05,OUIL,4
2022,August,05,ROBBERY,5
2022,August,05,RUNAWAY,6
2022,August,05,SEX OFFENSES,1
2022,August,05,SEXUAL ASSAULT,4
2022,August,05,STOLEN PROPERTY,16
2022,August,05,STOLEN VEHICLE,81
2022,August,05,WEAPONS OFFENSES,42
2022,August,06,AGGRAVATED ASSAULT,79
2022,August,06,ARSON,8
2022,August,06,ASSAULT,161
2022,August,06,BURGLARY,56
2022,August,06,DAMAGE TO PROPERTY,129
2022,August,06,DANGEROUS DRUGS,10
2022,August,06,DISORDERLY CONDUCT,1
2022,August,06,FAMILY OFFENSE,2
2022,August,06,FORGERY,2
2022,August,06,FRAUD,41
2022,August,06,HOMICIDE,1
2022,August,06,LARCENY,96
2022,August,06,OBSTRUCTING JUDICIARY,12
2022,August,06,OBSTRUCTING THE POLICE,12
2022,August,06,OTHER,1
2022,August,06,OUIL,10
2022,August,06,ROBBERY,5
2022,August,06,RUNAWAY,12
2022,August,06,SEX OFFENSES,7
2022,August,06,SEXUAL ASSAULT,3
2022,August,06,STOLEN PROPERTY,25
2022,August,06,STOLEN VEHICLE,102
2022,August,06,WEAPONS OFFENSES,25
2022,August,07,AGGRAVATED ASSAULT,47
2022,August,07,ARSON,3
2022,August,07,ASSAULT,78
2022,August,07,BURGLARY,25
2022,August,07,DAMAGE TO PROPERTY,83
2022,August,07,DANGEROUS DRUGS,5
2022,August,07,DISORDERLY CONDUCT,1
2022,August,07,EXTORTION,1
2022,August,07,FORGERY,2
2022,August,07,FRAUD,30
2022,August,07,HOMICIDE,4
2022,August,07,LARCENY,108
2022,August,07,OBSTRUCTING JUDICIARY,4
2022,August,07,OBSTRUCTING THE POLICE,6
2022,August,07,OUIL,8
2022,August,07,ROBBERY,13
2022,August,07,RUNAWAY,3
2022,August,07,SEX OFFENSES,4
2022,August,07,SEXUAL ASSAULT,7
2022,August,07,STOLEN PROPERTY,9
2022,August,07,STOLEN VEHICLE,106
2022,August,07,WEAPONS OFFENSES,15
2022,August,08,AGGRAVATED ASSAULT,102
2022,August,08,ARSON,1
2022,August,08,ASSAULT,141
2022,August,08,BURGLARY,52
2022,August,08,DAMAGE TO PROPERTY,111
2022,August,08,DANGEROUS DRUGS,8
2022,August,08,DISORDERLY CONDUCT,2
2022,August,08,FAMILY OFFENSE,6
2022,August,08,FORGERY,4
2022,August,08,FRAUD,52
2022,August,08,HOMICIDE,3
2022,August,08,LARCENY,122
2022,August,08,MISCELLANEOUS,1
2022,August,08,OBSTRUCTING JUDICIARY,12
2022,August,08,OBSTRUCTING THE POLICE,23
2022,August,08,OTHER,4
2022,August,08,OUIL,6
2022,August,08,ROBBERY,16
2022,August,08,RUNAWAY,6
2022,August,08,SEX OFFENSES,16
2022,August,08,SEXUAL ASSAULT,3
2022,August,08,STOLEN PROPERTY,52
2022,August,08,STOLEN VEHICLE,123
2022,August,08,WEAPONS OFFENSES,49
2022,August,09,AGGRAVATED ASSAULT,119
2022,August,09,ARSON,14
2022,August,09,ASSAULT,160
2022,August,09,BURGLARY,60
2022,August,09,DAMAGE TO PROPERTY,144
2022,August,09,DANGEROUS DRUGS,10
2022,August,09,DISORDERLY CONDUCT,1
2022,August,09,FAMILY OFFENSE,9
2022,August,09,FORGERY,1
2022,August,09,FRAUD,35
2022,August,09,HOMICIDE,6
2022,August,09,LARCENY,108
2022,August,09,MISCELLANEOUS,1
2022,August,09,OBSTRUCTING JUDICIARY,4
2022,August,09,OBSTRUCTING THE POLICE,25
2022,August,09,OTHER,2
2022,August,09,OUIL,2
2022,August,09,ROBBERY,22
2022,August,09,RUNAWAY,3
2022,August,09,SEX OFFENSES,1
2022,August,09,SEXUAL ASSAULT,5
2022,August,09,STOLEN PROPERTY,68
2022,August,09,STOLEN VEHICLE,125
2022,August,09,WEAPONS OFFENSES,49
2022,August,10,AGGRAVATED ASSAULT,74
2022,August,10,ARSON,4
2022,August,10,ASSAULT,106
2022,August,10,BURGLARY,35
2022,August,10,DAMAGE TO PROPERTY,63
2022,August,10,DANGEROUS DRUGS,5
2022,August,10,FAMILY OFFENSE,6
2022,August,10,FRAUD,51
2022,August,10,HOMICIDE,3
2022,August,10,KIDNAPPING,1
2022,August,10,LARCENY,61
2022,August,10,OBSTRUCTING JUDICIARY,2
2022,August,10,OBSTRUCTING THE POLICE,6
2022,August,10,OUIL,2
2022,August,10,ROBBERY,9
2022,August,10,RUNAWAY,1
2022,August,10,SEX OFFENSES,4
2022,August,10,SEXUAL ASSAULT,2
2022,August,10,STOLEN PROPERTY,15
2022,August,10,STOLEN VEHICLE,56
2022,August,10,WEAPONS OFFENSES,11
2022,August,11,AGGRAVATED ASSAULT,69
2022,August,11,ARSON,8
2022,August,11,ASSAULT,116
2022,August,11,BURGLARY,46
2022,August,11,DAMAGE TO PROPERTY,79
2022,August,11,DANGEROUS DRUGS,15
2022,August,11,DISORDERLY CONDUCT,2
2022,August,11,FAMILY OFFENSE,2
2022,August,11,FRAUD,33
2022,August,11,HOMICIDE,2
2022,August,11,LARCENY,78
2022,August,11,OBSTRUCTING JUDICIARY,10
2022,August,11,OBSTRUCTING THE POLICE,11
2022,August,11,OTHER,2
2022,August,11,OUIL,2
2022,August,11,ROBBERY,11
2022,August,11,RUNAWAY,4
2022,August,11,SEX OFFENSES,2
2022,August,11,SEXUAL ASSAULT,3
2022,August,11,STOLEN PROPERTY,25
2022,August,11,STOLEN VEHICLE,51
2022,August,11,WEAPONS OFFENSES,15
2022,August,12,AGGRAVATED ASSAULT,82
2022,August,12,ARSON,4
2022,August,12,ASSAULT,152
2022,August,12,BURGLARY,68
2022,August,12,DAMAGE TO PROPERTY,114
2022,August,12,DANGEROUS DRUGS,3
2022,August,12,FAMILY OFFENSE,3
2022,August,12,FORGERY,3
2022,August,12,FRAUD,64
2022,August,12,HOMICIDE,4
2022,August,12,KIDNAPPING,1
2022,August,12,LARCENY,111
2022,August,12,OBSTRUCTING JUDICIARY,3
2022,August,12,OBSTRUCTING THE POLICE,12
2022,August,12,OTHER,1
2022,August,12,OUIL,8
2022,August,12,ROBBERY,5
2022,August,12,RUNAWAY,8
2022,August,12,SEX OFFENSES,5
2022,August,12,SEXUAL ASSAULT,4
2022,August,12,STOLEN PROPERTY,23
2022,August,12,STOLEN VEHICLE,95
2022,August,12,WEAPONS OFFENSES,22
2022,February,0,ASSAULT,1
2022,February,0,OBSTRUCTING THE POLICE,1
2022,February,02,AGGRAVATED ASSAULT,57
2022,February,02,ARSON,3
2022,February,02,ASSAULT,119
2022,February,02,BURGLARY,37
2022,February,02,DAMAGE TO PROPERTY,52
2022,February,02,DANGEROUS DRUGS,10
2022,February,02,FAMILY OFFENSE,4
2022,February,02,FORGERY,1
2022,February,02,FRAUD,41
2022,February,02,HOMICIDE,2
2022,February,02,KIDNAPPING,1
2022,February,02,LARCENY,65
2022,February,02,OBSTRUCTING JUDICIARY,2
2022,February,02,OBSTRUCTING THE POLICE,5
2022,February,02,OUIL,2
2022,February,02,ROBBERY,11
2022,February,02,RUNAWAY,1
2022,February,02,SEX OFFENSES,3
2022,February,02,SEXUAL ASSAULT,4
2022,February,02,STOLEN PROPERTY,9
2022,February,02,STOLEN VEHICLE,55
2022,February,02,WEAPONS OFFENSES,15
2022,February,03,AGGRAVATED ASSAULT,25
2022,February,03,ARSON,1
2022,February,03,ASSAULT,93
2022,February,03,BURGLARY,27
2022,February,03,DAMAGE TO PROPERTY,74
2022,February,03,DANGEROUS DRUGS,7
2022,February,03,DISORDERLY CONDUCT,1
2022,February,03,EXTORTION,1
2022,February,03,FAMILY OFFENSE,1
2022,February,03,FORGERY,1
2022,February,03,FRAUD,36
2022,February,03,HOMICIDE,1
2022,February,03,KIDNAPPING,1
2022,February,03,LARCENY,162
2022,February,03,LIQUOR,1
2022,February,03,OBSTRUCTING JUDICIARY,7
2022,February,03,OBSTRUCTING THE POLICE,7
2022,February,03,OTHER,5
2022,February,03,ROBBERY,9
2022,February,03,SEX OFFENSES,4
2022,February,03,SEXUAL ASSAULT,4
2022,February,03,STOLEN PROPERTY,11
2022,February,03,STOLEN VEHICLE,58
2022,February,03,WEAPONS OFFENSES,9
2022,February,04,AGGRAVATED ASSAULT,19
2022,February,04,ARSON,1
2022,February,04,ASSAULT,58
2022,February,04,BURGLARY,21
2022,February,04,DAMAGE TO PROPERTY,35
2022,February,04,DANGEROUS DRUGS,13
2022,February,04,DISORDERLY CONDUCT,1
2022,February,04,EXTORTION,1
2022,February,04,FAMILY OFFENSE,2
2022,February,04,FRAUD,30
2022,February,04,HOMICIDE,1
2022,February,04,KIDNAPPING,1
2022,February,04,LARCENY,48
2022,February,04,LIQUOR,1
2022,February,04,OBSTRUCTING JUDICIARY,6
2022,February,04,OBSTRUCTING THE POLICE,3
2022,February,04,OTHER,1
2022,February,04,OUIL,2
2022,February,04,ROBBERY,7
2022,February,04,RUNAWAY,2
2022,February,04,SEX OFFENSES,3
2022,February,04,SEXUAL ASSAULT,2
2022,February,04,STOLEN PROPERTY,7
2022,February,04,STOLEN VEHICLE,41
2022,February,04,WEAPONS OFFENSES,12
2022,February,05,AGGRAVATED ASSAULT,31
2022,February,05,ARSON,3
2022,February,05,ASSAULT,84
2022,February,05,BURGLARY,23
2022,February,05,DAMAGE TO PROPERTY,50
2022,February,05,DANGEROUS DRUGS,2
2022,February,05,FAMILY OFFENSE,1
2022,February,05,FORGERY,1
2022,February,05,FRAUD,35
2022,February,05,KIDNAPPING,3
2022,February,05,LARCENY,43
2022,February,05,MISCELLANEOUS,1
2022,February,05,OBSTRUCTING JUDICIARY,5
2022,February,05,OBSTRUCTING THE POLICE,3
2022,February,05,OTHER,2
2022,February,05,ROBBERY,4
2022,February,05,RUNAWAY,3
2022,February,05,SEX OFFENSES,2
2022,February,05,STOLEN PROPERTY,11
2022,February,05,STOLEN VEHICLE,52
2022,February,05,WEAPONS OFFENSES,11
2022,February,06,AGGRAVATED ASSAULT,39
2022,February,06,ASSAULT,119
2022,February,06,BURGLARY,25
2022,February,06,DAMAGE TO PROPERTY,51
2022,February,06,DANGEROUS DRUGS,7
2022,February,06,DISORDERLY CONDUCT,1
2022,February,06,FAMILY OFFENSE,2
2022,February,06,FORGERY,2
